NAME,playerID,yearID,stint,teamID,lgID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old
"Juan Miranda","miranju01","2009","1","NYA","AL","8","8","9","2","3","0","0","1","3","0","0","0","4","0","0","0","0","0",\N
"Juan Miranda","miranju01","2010","1","NYA","AL","33","33","64","7","14","2","1","3","10","0","0","7","12","0","0","0","0","1",\N
"Russ Mitchell","mitchru01","2010","1","LAN","NL","15","15","42","3","6","0","0","2","4","0","0","0","8","0","0","0","1","1",\N
"Chad Moeller","moellch01","2008","1","NYA","AL","41","41","91","13","21","6","0","1","9","0","0","7","18","1","4","0","1","2","41"
"Chad Moeller","moellch01","2009","1","BAL","AL","30","30","89","6","23","8","1","2","10","0","0","7","16","0","1","1","2","3",\N
"Chad Moeller","moellch01","2010","1","NYA","AL","9","9","14","2","3","3","0","0","0","0","0","1","4","0","0","0","0","0",\N
"Bengie Molina","molinbe01","2008","1","SFN","NL","145","145","530","46","155","33","0","16","95","0","0","19","38","5","9","0","11","23","145"
"Bengie Molina","molinbe01","2009","1","SFN","NL","132","132","491","52","130","25","1","20","80","0","0","13","68","3","5","0","11","14",\N
"Bengie Molina","molinbe01","2010","1","SFN","NL","61","61","202","17","52","6","0","3","17","0","0","14","19","4","3","0","2","7",\N
"Bengie Molina","molinbe01","2010","2","TEX","AL","57","57","175","10","42","6","1","2","19","0","0","10","15","0","1","5","4","7",\N
"Gustavo Molina","molingu01","2008","1","NYN","NL","2","2","7","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2"
"Gustavo Molina","molingu01","2010","1","BOS","AL","4","4","7","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0",\N
"Jose Molina","molinjo01","2008","1","NYA","AL","100","100","268","32","58","17","0","3","18","0","0","12","52","0","6","8","3","9","100"
"Jose Molina","molinjo01","2009","1","NYA","AL","52","52","138","15","30","4","0","1","11","0","0","14","28","0","1","1","1","6",\N
"Jose Molina","molinjo01","2010","1","TOR","AL","57","57","167","13","41","4","0","6","12","1","0","9","36","1","5","2","0","7",\N
"Yadier Molina","molinya01","2008","1","SLN","NL","124","124","444","37","135","18","0","7","56","0","2","32","29","4","1","3","5","21","124"
"Yadier Molina","molinya01","2009","1","SLN","NL","140","140","481","45","141","23","1","6","54","9","3","50","39","2","6","6","1","27",\N
"Yadier Molina","molinya01","2010","1","SLN","NL","136","136","465","34","122","19","0","6","62","8","4","42","51","6","7","2","5","19",\N
"Craig Monroe","monrocr01","2008","1","MIN","AL","58","58","163","22","33","9","0","8","29","0","1","16","48","1","0","0","0","3","58"
"Craig Monroe","monrocr01","2009","1","PIT","NL","34","34","79","8","17","2","0","3","16","0","0","7","21","1","1","0","0","4",\N
"Luis Montanez","montalu01","2009","1","BAL","AL","29","29","82","5","15","5","0","1","6","0","1","5","16","0","2","1","1","0",\N
"Luis Montanez","montalu01","2010","1","BAL","AL","26","26","57","2","8","0","0","0","3","1","0","1","9","0","0","0","0","3",\N
"Miguel Montero","montemi01","2009","1","ARI","NL","128","128","425","61","125","30","0","16","59","1","2","38","78","5","3","2","2","6",\N
"Miguel Montero","montemi01","2010","1","ARI","NL","85","85","297","36","79","20","2","9","43","0","1","29","71","3","2","0","3","10",\N
"Luke Montz","montzlu01","2008","1","WAS","NL","10","10","21","2","3","0","0","1","3","0","0","5","9","0","0","0","0","0","10"
"Adam Moore","mooread01","2009","1","SEA","AL","6","6","23","4","5","1","0","1","2","1","0","0","7","0","1","0","0","1",\N
"Adam Moore","mooread01","2010","1","SEA","AL","60","60","205","12","40","6","0","4","15","0","1","8","63","1","2","1","2","3",\N
"Scott Moore","mooresc02","2010","1","BAL","AL","41","41","86","8","18","2","0","3","10","3","0","8","19","1","0","1","1","0",\N
"Jose Morales","moraljo02","2009","1","MIN","AL","54","54","119","14","37","6","0","0","7","0","0","14","22","1","0","0","1","4",\N
"Jose Morales","moraljo02","2010","1","MIN","AL","19","19","36","4","7","2","0","0","7","0","0","6","14","0","0","0","2","2",\N
"Kendry Morales","moralke01","2008","1","LAA","AL","27","27","61","7","13","2","0","3","8","0","1","4","7","0","1","0","0","3","27"
"Kendry Morales","moralke01","2009","1","LAA","AL","152","152","566","86","173","43","2","34","108","3","7","46","117","10","2","0","8","15",\N
"Kendry Morales","moralke01","2010","1","LAA","AL","51","51","193","29","56","5","0","11","39","0","1","12","31","3","5","0","1","5",\N
"Melvin Mora","morame01","2009","1","BAL","AL","125","125","450","44","117","20","0","8","48","3","3","34","60","1","8","1","3","13",\N
"Melvin Mora","morame01","2010","1","COL","NL","113","113","316","39","90","12","5","7","45","2","1","31","53","2","5","2","0","9",\N
"Brent Morel","morelbr01","2010","1","CHA","AL","21","21","65","9","15","3","0","3","7","2","0","4","17","0","0","0","1","2",\N
"Mitch Moreland","morelmi01","2010","1","TEX","AL","47","47","145","20","37","4","0","9","25","3","1","25","36","5","1","0","2","3",\N
"Nyjer Morgan","morgany01","2008","1","PIT","NL","58","58","160","26","47","13","0","0","7","9","5","10","32","0","3","1","1","0","58"
"Nyjer Morgan","morgany01","2009","1","PIT","NL","71","71","278","39","77","6","5","2","27","18","10","29","49","2","5","5","4","6",\N
"Nyjer Morgan","morgany01","2009","2","WAS","NL","49","49","191","35","67","9","2","1","12","24","7","11","25","0","4","5","1","3",\N
"Nyjer Morgan","morgany01","2010","1","WAS","NL","136","136","509","60","129","17","7","0","24","34","17","40","88","1","10","15","3","2",\N
"Justin Morneau","morneju01","2008","1","MIN","AL","163","163","623","97","187","47","4","23","129","0","1","76","85","16","3","0","10","20","163"
"Justin Morneau","morneju01","2009","1","MIN","AL","135","135","508","85","139","31","1","30","100","0","0","72","86","12","3","0","7","12",\N
"Justin Morneau","morneju01","2010","1","MIN","AL","81","81","296","53","102","25","1","18","56","0","0","50","62","7","0","0","2","6",\N
"Logan Morrison","morrilo01","2010","1","FLO","NL","62","62","244","43","69","20","7","2","18","0","1","41","51","0","2","0","0","4",\N
"Mike Morse","morsemi01","2008","1","SEA","AL","5","5","9","0","2","1","0","0","0","0","0","1","4","0","1","0","0","0","5"
"Mike Morse","morsemi01","2009","1","WAS","NL","32","32","52","4","13","3","0","3","10","0","0","3","16","0","0","0","0","1",\N
"Mike Morse","morsemi01","2010","1","WAS","NL","98","98","266","36","77","12","2","15","41","0","1","22","64","1","4","0","1","6",\N
"Colt Morton","mortoco01","2008","1","SDN","NL","9","9","15","2","1","0","0","0","1","0","0","2","5","0","0","0","1","0","9"
"Brandon Moss","mossbr01","2008","1","BOS","AL","34","34","78","7","23","5","1","2","11","1","1","6","25","0","0","0","2","0","34"
"Brandon Moss","mossbr01","2008","2","PIT","NL","45","45","158","12","35","10","2","6","23","0","1","15","45","1","1","0","3","2","45"
"Brandon Moss","mossbr01","2009","1","PIT","NL","133","133","385","47","91","20","4","7","41","1","5","34","84","3","4","0","1","7",\N
